SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MANKIND, EQ, 23-Jul-2025,2670.5,2674.8,2689.4,2580.0,2625.0,2599.0,2634.37,677105.0,17837.42,70517.0, 342191, 50.54
MANOMAY, EQ, 23-Jul-2025,164.05,166.14,167.98,162.4,163.11,164.48,164.78,2619.0,4.32,126.0, 1378, 52.62
MANORAMA, EQ, 23-Jul-2025,1591.4,1615.0,1619.8,1570.1,1583.1,1588.9,1594.71,117146.0,1868.14,12775.0, 47605, 40.64
MANYAVAR, EQ, 23-Jul-2025,794.95,798.7,798.9,774.2,785.0,785.05,782.63,273266.0,2138.66,15181.0, 189402, 69.31
MAPMYINDIA, EQ, 23-Jul-2025,1849.9,1859.0,1859.0,1801.1,1808.1,1816.7,1832.05,78101.0,1430.85,11291.0, 34888, 44.67
MARALOVER, EQ, 23-Jul-2025,73.32,74.86,75.39,72.5,73.0,73.18,73.69,20913.0,15.41,914.0, 6685, 31.97
MARATHON, EQ, 23-Jul-2025,731.95,734.9,734.9,710.25,712.0,716.4,718.11,122281.0,878.11,10318.0, 69300, 56.67
MARICO, EQ, 23-Jul-2025,716.35,718.9,722.1,711.7,720.05,720.6,717.09,1226308.0,8793.78,29771.0, 859105, 70.06
MARKSANS, EQ, 23-Jul-2025,242.05,242.8,244.1,236.3,238.0,237.2,238.35,1230049.0,2931.86,21370.0, 648394, 52.71
MARUTI, EQ, 23-Jul-2025,12492.0,12540.0,12719.0,12540.0,12638.0,12627.0,12649.16,342005.0,43260.76,45794.0, 155059, 45.34
MASFIN, EQ, 23-Jul-2025,334.0,334.1,344.05,326.3,334.0,333.9,336.5,529676.0,1782.36,19685.0, 120171, 22.69
MASPTOP50, EQ, 23-Jul-2025,59.25,59.25,59.77,59.01,59.33,59.23,59.21,203128.0,120.27,2427.0, 148695, 73.20
MASTEK, EQ, 23-Jul-2025,2657.6,2650.2,2650.2,2536.6,2550.0,2549.3,2575.55,233810.0,6021.88,23292.0, 74869, 32.02
MASTERTR, EQ, 23-Jul-2025,144.86,144.86,155.59,143.0,152.11,152.96,150.46,1390519.0,2092.14,11592.0, 261616, 18.81
MATRIMONY, EQ, 23-Jul-2025,520.95,526.15,526.15,517.25,524.9,520.9,520.58,12377.0,64.43,710.0, 9015, 72.84
MAWANASUG, EQ, 23-Jul-2025,95.96,97.0,97.49,95.5,97.4,96.96,96.25,30590.0,29.44,773.0, 21244, 69.45
MAXESTATES, EQ, 23-Jul-2025,552.2,551.8,551.8,536.05,543.2,543.35,541.65,85981.0,465.72,4984.0, 46256, 53.80
MAXHEALTH, EQ, 23-Jul-2025,1218.8,1209.9,1258.0,1209.9,1256.0,1255.4,1242.65,1364458.0,16955.39,56734.0, 684111, 50.14
MAXIND, EQ, 23-Jul-2025,217.57,217.6,226.5,214.42,221.95,221.52,219.87,127948.0,281.32,5634.0, 44690, 34.93
MAYURUNIQ, EQ, 23-Jul-2025,613.25,615.0,615.0,601.0,603.1,604.05,606.92,31682.0,192.28,3102.0, 16337, 51.57
MAZDA, EQ, 23-Jul-2025,306.05,309.9,320.0,306.0,307.2,307.64,311.3,324037.0,1008.73,6555.0, 65290, 20.15
MAZDOCK, EQ, 23-Jul-2025,2921.8,2941.0,2945.0,2871.0,2921.0,2919.4,2907.23,1384757.0,40258.07,70035.0, 385798, 27.86
MBAPL, EQ, 23-Jul-2025,429.7,433.15,433.15,421.45,424.05,424.85,424.23,107237.0,454.93,5063.0, 29234, 27.26
MBLINFRA, EQ, 23-Jul-2025,44.83,45.0,45.28,43.53,44.0,43.97,44.1,113704.0,50.14,656.0, 69177, 60.84
MCL, EQ, 23-Jul-2025,51.72,51.5,52.75,49.8,50.06,50.08,50.34,90080.0,45.35,1269.0, 52382, 58.15
MCLEODRUSS, EQ, 23-Jul-2025,42.29,44.5,46.5,42.37,43.71,43.77,44.5,12011204.0,5345.25,28392.0, 5674401, 47.24
MCLOUD, EQ, 23-Jul-2025,85.61,86.26,86.26,82.85,84.52,84.81,84.41,4140458.0,3494.95,12954.0, 1329406, 32.11
MCX, EQ, 23-Jul-2025,8153.5,8190.0,8275.0,8055.0,8260.0,8261.5,8185.2,393558.0,32213.52,44323.0, 143584, 36.48
MEDANTA, EQ, 23-Jul-2025,1290.4,1290.5,1320.0,1284.5,1309.6,1312.7,1308.13,345641.0,4521.44,26953.0, 207096, 59.92
MEDIASSIST, EQ, 23-Jul-2025,543.9,544.0,546.45,535.5,543.85,539.45,540.5,113117.0,611.4,5711.0, 45929, 40.60
MEDICAMEQ, EQ, 23-Jul-2025,398.45,397.0,399.45,390.6,392.15,392.7,394.65,15955.0,62.97,887.0, 8020, 50.27
MEDICO, EQ, 23-Jul-2025,39.1,39.0,39.48,37.46,38.75,38.51,38.58,118772.0,45.82,1209.0, 68395, 57.59
MEDPLUS, EQ, 23-Jul-2025,902.65,902.8,906.95,880.0,886.0,884.4,888.78,48809.0,433.8,6237.0, 24142, 49.46
MEGASTAR, EQ, 23-Jul-2025,279.45,276.2,280.45,275.5,275.5,275.85,277.85,6258.0,17.39,150.0, 5270, 84.21
MENONBE, EQ, 23-Jul-2025,127.11,127.15,128.5,125.81,127.3,127.11,127.08,17304.0,21.99,633.0, 10699, 61.83
METAL, EQ, 23-Jul-2025,9.56,9.59,9.62,9.54,9.6,9.61,9.58,489460.0,46.87,850.0, 244072, 49.87
METALIETF, EQ, 23-Jul-2025,9.54,9.77,9.77,9.52,9.59,9.58,9.57,2179621.0,208.52,1761.0, 1104838, 50.69
METROBRAND, EQ, 23-Jul-2025,1222.1,1222.1,1233.9,1205.1,1216.5,1215.0,1216.33,24992.0,303.98,4382.0, 11681, 46.74
METROPOLIS, EQ, 23-Jul-2025,1981.6,1982.0,2003.0,1948.8,2002.0,1996.6,1980.66,55472.0,1098.71,6847.0, 30709, 55.36
MFSL, EQ, 23-Jul-2025,1562.4,1569.9,1574.7,1544.1,1551.0,1549.7,1552.21,444719.0,6902.96,33526.0, 268534, 60.38
MGEL, EQ, 23-Jul-2025,17.19,17.05,17.37,16.86,16.89,16.94,16.96,631778.0,107.17,823.0, 403369, 63.85
MGL, EQ, 23-Jul-2025,1486.3,1492.0,1504.3,1468.0,1485.0,1483.4,1481.63,659280.0,9768.12,33074.0, 214264, 32.50
MHLXMIRU, EQ, 23-Jul-2025,225.06,224.8,227.0,223.7,227.0,226.77,225.32,1622.0,3.65,152.0, 905, 55.80
MHRIL, EQ, 23-Jul-2025,360.35,365.0,378.0,355.0,367.0,367.25,369.93,1319627.0,4881.73,32937.0, 215464, 16.33
MICEL, EQ, 23-Jul-2025,52.41,52.8,54.8,52.36,54.67,54.5,53.81,864086.0,464.94,6131.0, 303704, 35.15
MID150, EQ, 23-Jul-2025,22.1,22.65,22.65,21.95,22.18,22.14,22.09,17663.0,3.9,108.0, 3357, 19.01
MID150BEES, EQ, 23-Jul-2025,224.72,227.1,227.1,222.6,225.6,225.42,224.81,618204.0,1389.76,4445.0, 441383, 71.40
MID150CASE, EQ, 23-Jul-2025,10.89,11.22,11.22,10.84,10.94,10.92,10.88,678509.0,73.85,3870.0, 448312, 66.07
MIDCAP, EQ, 23-Jul-2025,169.4,169.41,170.05,168.51,169.37,169.42,169.28,37843.0,64.06,393.0, 15678, 41.43
MIDCAPETF, EQ, 23-Jul-2025,22.26,22.0,22.41,22.0,22.33,22.28,22.23,1315034.0,292.32,5102.0, 936841, 71.24
MIDCAPIETF, EQ, 23-Jul-2025,22.5,22.49,22.7,22.42,22.59,22.58,22.52,549023.0,123.66,1861.0, 346680, 63.14
MIDHANI, EQ, 23-Jul-2025,418.15,419.0,421.05,414.0,416.5,416.0,416.7,299278.0,1247.1,9160.0, 107261, 35.84
MIDQ50ADD, EQ, 23-Jul-2025,255.75,256.72,256.72,254.03,255.64,254.83,254.48,10798.0,27.48,120.0, 5923, 54.85
MIDSELIETF, EQ, 23-Jul-2025,17.72,18.25,18.25,17.6,17.8,17.78,17.71,171663.0,30.4,624.0, 115281, 67.16
MIDSMALL, EQ, 23-Jul-2025,50.47,50.56,50.57,50.19,50.49,50.47,50.34,152019.0,76.52,791.0, 110509, 72.69
MINDACORP, EQ, 23-Jul-2025,518.3,518.0,522.0,512.3,515.5,516.2,517.41,249644.0,1291.69,9651.0, 56680, 22.70
MIRCELECTR, EQ, 23-Jul-2025,18.06,18.1,18.5,17.73,17.97,17.87,18.03,595693.0,107.41,1589.0, 365784, 61.40
MIRZAINT, EQ, 23-Jul-2025,32.74,32.66,32.99,32.2,32.3,32.29,32.58,82594.0,26.91,705.0, 47922, 58.02
MITCON, EQ, 23-Jul-2025,79.98,80.49,80.88,78.12,79.97,79.3,79.82,10954.0,8.74,358.0, 7770, 70.93
MITTAL, EQ, 23-Jul-2025,1.7,1.77,1.77,1.52,1.65,1.65,1.68,1668515.0,28.04,913.0, 858476, 51.45
MMFL, EQ, 23-Jul-2025,364.9,366.0,369.05,359.2,364.3,362.65,361.94,75885.0,274.66,2241.0, 47140, 62.12
MMP, EQ, 23-Jul-2025,286.95,289.8,289.8,284.0,288.0,288.25,286.47,21152.0,60.59,705.0, 12937, 61.16
MMTC, EQ, 23-Jul-2025,70.29,70.64,70.64,68.7,69.1,69.17,69.2,734595.0,508.33,6947.0, 359963, 49.00
MNC, EQ, 23-Jul-2025,29.75,29.75,29.98,29.64,29.83,29.82,29.79,40541.0,12.08,428.0, 31805, 78.45
MOALPHA50, EQ, 23-Jul-2025,52.86,52.87,52.87,52.56,52.86,52.86,52.66,2296.0,1.21,24.0, 1248, 54.36
MOBIKWIK, EQ, 23-Jul-2025,265.92,270.19,270.19,253.61,259.57,258.72,259.85,3054557.0,7937.17,44539.0, 834043, 27.30
MOCAPITAL, EQ, 23-Jul-2025,46.69,45.52,47.21,45.52,46.61,46.54,46.46,247378.0,114.94,1552.0, 136337, 55.11
MODEFENCE, EQ, 23-Jul-2025,90.52,92.78,92.78,89.3,90.15,90.02,89.79,1664329.0,1494.33,9604.0, 886473, 53.26
MODISONLTD, EQ, 23-Jul-2025,183.12,183.2,191.0,181.01,187.99,188.33,187.43,184268.0,345.37,5121.0, 70792, 38.42
MODTHREAD, EQ, 23-Jul-2025,47.01,48.0,49.36,46.61,49.36,49.36,48.88,6304.0,3.08,103.0, 5619, 89.13
MOGSEC, EQ, 23-Jul-2025,62.3,62.33,62.4,62.14,62.14,62.32,62.34,1526.0,0.95,47.0, 1004, 65.79
MOHEALTH, EQ, 23-Jul-2025,45.32,44.18,45.55,44.18,45.55,45.42,45.39,36713.0,16.66,477.0, 25157, 68.52
MOHITIND, EQ, 23-Jul-2025,32.12,31.27,32.79,31.27,32.0,32.09,32.19,44870.0,14.45,314.0, 35700, 79.56
MOIL, EQ, 23-Jul-2025,388.9,392.8,396.85,388.85,393.5,393.55,393.24,962262.0,3784.02,27861.0, 374750, 38.94
MOINFRA, EQ, 23-Jul-2025,60.18,60.25,60.49,59.94,60.18,60.2,60.22,1414.0,0.85,54.0, 841, 59.48
MOKSH, EQ, 23-Jul-2025,14.08,14.16,14.38,13.82,13.97,13.89,14.09,371258.0,52.3,948.0, 256500, 69.09
MOL, EQ, 23-Jul-2025,99.43,99.78,99.99,97.76,98.36,98.59,98.57,665197.0,655.7,8172.0, 353654, 53.17
MOLDTECH, EQ, 23-Jul-2025,157.19,156.0,160.49,155.21,156.27,156.35,156.35,28940.0,45.25,978.0, 16268, 56.21
MOLDTKPAC, EQ, 23-Jul-2025,746.2,755.3,755.3,736.0,740.0,741.7,744.61,51754.0,385.36,7867.0, 30042, 58.05
MOLOWVOL, EQ, 23-Jul-2025,38.05,38.07,38.07,37.96,38.06,38.06,38.01,1082.0,0.41,41.0, 895, 82.72
MOM100, EQ, 23-Jul-2025,63.55,62.7,63.85,62.7,63.85,63.76,63.49,237904.0,151.04,1974.0, 183720, 77.22
MOM30IETF, EQ, 23-Jul-2025,31.67,31.36,32.9,31.36,31.8,31.78,31.68,886781.0,280.94,2413.0, 588909, 66.41
MOM50, EQ, 23-Jul-2025,259.42,258.0,261.52,257.99,261.5,261.49,260.87,6895.0,17.99,140.0, 6001, 87.03
MOMENTUM, EQ, 23-Jul-2025,31.41,31.56,31.64,31.3,31.64,31.58,31.45,45856.0,14.42,279.0, 37781, 82.39
MOMENTUM50, EQ, 23-Jul-2025,53.14,53.39,53.49,52.83,53.38,53.35,53.16,179189.0,95.26,1577.0, 137654, 76.82
MOMGF, EQ, 23-Jul-2025,143.23,143.12,143.54,143.03,143.54,143.54,143.43,98.0,0.14,6.0, 98, 100.00
MOMIDMTM, EQ, 23-Jul-2025,63.53,64.0,64.0,62.43,63.74,63.59,63.05,42264.0,26.65,133.0, 25083, 59.35
MOMOMENTUM, EQ, 23-Jul-2025,62.93,63.29,63.39,62.67,63.39,63.29,63.05,35970.0,22.68,457.0, 23413, 65.09
MON100, EQ, 23-Jul-2025,198.41,199.84,199.84,196.55,198.9,198.89,198.41,483132.0,958.58,9458.0, 291144, 60.26
MON50EQUAL, EQ, 23-Jul-2025,31.64,31.79,31.79,31.69,31.71,31.71,31.69,519.0,0.16,7.0, 519, 100.00
MONARCH, EQ, 23-Jul-2025,384.35,386.3,394.0,375.3,381.6,380.15,380.25,594767.0,2261.62,14231.0, 231148, 38.86
MONEXT50, EQ, 23-Jul-2025,67.66,69.0,69.0,67.23,67.67,67.67,67.45,853.0,0.58,21.0, 493, 57.80
MONIFTY500, EQ, 23-Jul-2025,23.77,23.17,23.89,23.17,23.83,23.81,23.77,111594.0,26.52,761.0, 83769, 75.07
MONQ50, EQ, 23-Jul-2025,78.04,78.43,78.88,77.51,78.03,77.95,77.94,107946.0,84.13,1558.0, 70808, 65.60
MONTECARLO, EQ, 23-Jul-2025,604.25,606.3,606.5,599.45,604.15,602.35,602.67,17059.0,102.81,1461.0, 9524, 55.83
MOPSE, EQ, 23-Jul-2025,100.18,99.84,100.18,99.84,100.18,100.18,100.13,14.0,0.01,5.0, 14, 100.00
MOQUALITY, EQ, 23-Jul-2025,194.8,195.42,195.64,194.47,195.64,195.54,195.31,1755.0,3.43,29.0, 1730, 98.58
MOREALTY, EQ, 23-Jul-2025,99.25,99.11,99.48,96.46,97.02,97.01,97.05,735080.0,713.37,5503.0, 551418, 75.01
MOREPENLAB, EQ, 23-Jul-2025,61.69,61.7,62.19,60.93,61.4,61.62,61.47,1527590.0,938.94,8866.0, 602949, 39.47
MOSCHIP, EQ, 23-Jul-2025,172.24,173.6,177.95,171.0,171.18,171.27,171.9,226603.0,389.53,5283.0, 111585, 49.24
MOSMALL250, EQ, 23-Jul-2025,17.82,17.92,17.92,17.53,17.87,17.84,17.79,711153.0,126.49,2487.0, 400043, 56.25
MOTHERSON, EQ, 23-Jul-2025,97.24,97.7,99.1,96.98,98.9,98.83,98.37,16250471.0,15985.05,71060.0, 9866348, 60.71
MOTILALOFS, EQ, 23-Jul-2025,935.0,939.55,942.0,926.0,930.0,931.25,932.03,817899.0,7623.07,33552.0, 381505, 46.64
MOTISONS, EQ, 23-Jul-2025,21.88,22.04,23.14,21.53,22.55,22.55,22.43,5847914.0,1311.63,12792.0, 1419592, 24.28
MOTOGENFIN, EQ, 23-Jul-2025,26.58,26.98,30.0,26.25,28.4,28.33,29.15,488274.0,142.32,1935.0, 151439, 31.02
MOTOUR, EQ, 23-Jul-2025,93.45,93.45,93.56,92.7,93.41,93.16,92.98,2242.0,2.08,79.0, 1736, 77.43
MOVALUE, EQ, 23-Jul-2025,104.74,104.71,105.56,104.32,105.3,105.33,104.79,26616.0,27.89,557.0, 14928, 56.09
MPHASIS, EQ, 23-Jul-2025,2777.2,2798.0,2798.0,2708.4,2723.0,2736.4,2732.32,406908.0,11118.01,31206.0, 213278, 52.41
MPSLTD, EQ, 23-Jul-2025,2445.9,2458.9,2458.9,2405.1,2420.8,2420.6,2429.06,18256.0,443.45,4187.0, 8178, 44.80
MRF, EQ, 23-Jul-2025,148170.0,148600.0,150300.0,148600.0,149875.0,149915.0,149371.7,3588.0,5359.46,2629.0, 1356, 37.79
MRPL, EQ, 23-Jul-2025,144.81,145.9,156.5,144.06,155.5,155.89,153.6,38817846.0,59623.89,203518.0, 8137841, 20.96
MSCIINDIA, EQ, 23-Jul-2025,29.86,29.87,30.23,29.84,29.93,29.94,29.93,6744.0,2.02,47.0, 6097, 90.41
MSPL, EQ, 23-Jul-2025,32.44,32.46,33.9,31.99,33.81,33.72,33.39,1279419.0,427.23,3707.0, 651593, 50.93
MSTCLTD, EQ, 23-Jul-2025,519.3,521.0,522.9,510.45,514.5,513.95,515.8,157190.0,810.79,8258.0, 87377, 55.59
MSUMI, EQ, 23-Jul-2025,42.84,42.84,43.08,41.45,41.6,41.57,42.07,7354994.0,3094.54,127260.0, 4853648, 65.99
MTARTECH, EQ, 23-Jul-2025,1533.0,1533.0,1542.5,1521.3,1527.9,1525.0,1530.64,30358.0,464.67,4968.0, 12611, 41.54
MTNL, EQ, 23-Jul-2025,49.91,49.7,50.37,49.61,49.85,49.89,49.94,2377187.0,1187.2,8791.0, 679548, 28.59
MUFIN, EQ, 23-Jul-2025,90.8,90.5,90.93,89.2,90.65,89.89,89.89,218069.0,196.03,2455.0, 86814, 39.81
MUFTI, EQ, 23-Jul-2025,167.3,168.95,168.95,165.27,165.68,166.49,166.44,49637.0,82.62,1855.0, 26009, 52.40
MUKANDLTD, EQ, 23-Jul-2025,139.78,140.69,140.69,135.1,135.31,135.75,136.54,173764.0,237.26,3300.0, 112821, 64.93
MUKKA, EQ, 23-Jul-2025,29.58,29.86,29.86,29.3,29.39,29.36,29.41,225476.0,66.31,1506.0, 133861, 59.37
MUKTAARTS, EQ, 23-Jul-2025,86.06,86.06,86.06,84.12,85.79,84.71,84.85,4515.0,3.83,106.0, 3487, 77.23
MULTICAP, EQ, 23-Jul-2025,16.44,16.52,16.52,16.4,16.47,16.47,16.45,74283.0,12.22,400.0, 50114, 67.46
MUNJALAU, EQ, 23-Jul-2025,77.37,78.15,78.59,77.15,77.66,77.45,77.52,53171.0,41.22,816.0, 26240, 49.35
MUNJALSHOW, EQ, 23-Jul-2025,151.52,152.0,152.68,148.92,149.21,149.59,150.51,86760.0,130.58,1712.0, 49594, 57.16
MURUDCERA, EQ, 23-Jul-2025,46.93,46.29,46.87,45.54,45.55,45.9,46.24,31166.0,14.41,618.0, 23300, 74.76
MUTHOOTCAP, EQ, 23-Jul-2025,351.85,353.0,353.7,343.0,345.0,348.6,348.95,24516.0,85.55,1117.0, 12584, 51.33
MUTHOOTFIN, EQ, 23-Jul-2025,2674.3,2693.9,2695.4,2658.1,2695.2,2690.0,2681.69,328123.0,8799.26,20064.0, 196701, 59.95
MUTHOOTMF, EQ, 23-Jul-2025,166.18,166.18,176.8,166.18,175.0,175.28,174.24,1492599.0,2600.71,34948.0, 404576, 27.11
MVGJL, EQ, 23-Jul-2025,224.75,226.6,226.6,220.05,222.0,221.32,222.54,126317.0,281.1,3202.0, 62680, 49.62
NAGAFERT, EQ, 23-Jul-2025,6.4,6.49,6.5,6.23,6.26,6.26,6.33,624542.0,39.5,1135.0, 427284, 68.42
NAGREEKCAP, EQ, 23-Jul-2025,26.93,27.67,27.67,25.82,26.32,26.14,26.22,9011.0,2.36,127.0, 6798, 75.44
NAGREEKEXP, EQ, 23-Jul-2025,26.94,27.51,27.62,26.33,26.37,26.56,26.57,9832.0,2.61,302.0, 7148, 72.70
NAHARSPING, EQ, 23-Jul-2025,261.95,265.65,265.65,259.0,261.0,259.95,260.26,15044.0,39.15,553.0, 11293, 75.07
NAM-INDIA, EQ, 23-Jul-2025,857.15,857.15,860.7,842.55,848.0,845.95,848.15,331813.0,2814.29,18990.0, 185005, 55.76
NARMADA, EQ, 23-Jul-2025,21.99,21.99,22.36,20.89,22.3,21.73,21.31,486628.0,103.69,1283.0, 263544, 54.16
NATCAPSUQ, EQ, 23-Jul-2025,218.62,221.31,221.97,217.0,219.0,219.01,219.12,1962.0,4.3,213.0, 939, 47.86
NATCOPHARM, EQ, 23-Jul-2025,1014.65,1024.1,1043.0,1011.2,1034.0,1034.9,1027.37,1751827.0,17997.74,49666.0, 550791, 31.44
NATIONALUM, EQ, 23-Jul-2025,196.69,197.5,199.16,196.07,198.05,198.09,197.47,6623953.0,13080.18,44922.0, 2453612, 37.04
NAUKRI, EQ, 23-Jul-2025,1458.8,1460.0,1481.0,1459.1,1473.6,1475.0,1472.32,1600050.0,23557.83,79678.0, 1025389, 64.08
NAVA, EQ, 23-Jul-2025,610.9,611.5,637.0,608.0,633.95,630.65,629.6,1731173.0,10899.53,39791.0, 514532, 29.72
NAVINFLUOR, EQ, 23-Jul-2025,4993.4,4984.0,5067.0,4921.0,5025.0,5053.3,5010.9,50856.0,2548.34,12806.0, 21980, 43.22
NAVKARCORP, EQ, 23-Jul-2025,135.29,135.5,136.89,130.8,131.6,131.66,132.89,1157994.0,1538.88,15298.0, 404349, 34.92
NAVNETEDUL, EQ, 23-Jul-2025,150.18,151.0,153.7,147.43,152.87,153.01,150.96,264799.0,399.75,5789.0, 141522, 53.45
NAZARA, EQ, 23-Jul-2025,1414.5,1418.8,1426.0,1403.2,1414.0,1416.8,1416.43,489837.0,6938.19,9738.0, 126950, 25.92
NBCC, EQ, 23-Jul-2025,114.58,114.58,115.39,113.85,114.59,114.39,114.43,7322559.0,8379.26,33465.0, 3579195, 48.88
NBIFIN, EQ, 23-Jul-2025,2932.0,2920.0,2985.3,2900.1,2911.0,2915.0,2934.49,361.0,10.59,132.0, 226, 62.60
NCC, EQ, 23-Jul-2025,227.42,227.55,228.38,223.35,224.8,224.44,224.49,1629223.0,3657.5,17153.0, 627871, 38.54
NCLIND, EQ, 23-Jul-2025,234.0,235.0,235.41,225.45,226.5,226.05,228.01,201598.0,459.66,4917.0, 108240, 53.69
NDGL, EQ, 23-Jul-2025,4106.7,4125.0,4300.0,4110.4,4299.0,4263.4,4209.74,326.0,13.72,95.0, 244, 74.85
NDL, EQ, 23-Jul-2025,3.76,3.78,3.79,3.75,3.78,3.78,3.77,1846488.0,69.57,1877.0, 1232910, 66.77
NDLVENTURE, EQ, 23-Jul-2025,71.93,70.5,71.99,69.06,69.58,70.11,70.7,8120.0,5.74,438.0, 4426, 54.51
NDRAUTO, EQ, 23-Jul-2025,1163.0,1163.8,1169.9,1100.0,1100.0,1110.5,1126.34,38185.0,430.09,5309.0, 22247, 58.26
NECCLTD, EQ, 23-Jul-2025,23.02,23.29,23.29,22.72,22.85,22.92,22.97,56209.0,12.91,580.0, 32362, 57.57
NELCAST, EQ, 23-Jul-2025,166.03,166.4,167.36,162.7,165.3,165.05,164.63,512306.0,843.41,8379.0, 236859, 46.23
NELCO, EQ, 23-Jul-2025,875.6,875.6,879.4,861.5,866.5,868.6,867.21,70436.0,610.83,3860.0, 38442, 54.58
NEOGEN, EQ, 23-Jul-2025,1587.9,1595.0,1619.0,1550.0,1562.2,1562.0,1576.27,23648.0,372.76,5022.0, 9931, 42.00
NESCO, EQ, 23-Jul-2025,1272.0,1272.0,1288.5,1241.2,1283.2,1276.8,1264.54,103371.0,1307.17,11128.0, 52294, 50.59
NESTLEIND, EQ, 23-Jul-2025,2443.5,2460.0,2469.0,2433.6,2450.0,2452.5,2449.85,360114.0,8822.26,35176.0, 182752, 50.75
NETF, EQ, 23-Jul-2025,269.25,262.51,272.0,262.51,270.65,270.82,270.71,516.0,1.4,97.0, 310, 60.08
NETWEB, EQ, 23-Jul-2025,1895.8,1895.7,1985.0,1875.6,1959.0,1956.3,1949.71,452691.0,8826.17,43354.0, 99738, 22.03
NETWORK18, EQ, 23-Jul-2025,58.75,59.0,60.54,58.16,60.49,60.1,59.41,8671240.0,5151.39,25401.0, 2261005, 26.07
NEULANDLAB, EQ, 23-Jul-2025,13992.0,13992.0,14158.0,13611.0,13730.0,13717.0,13833.16,37690.0,5213.72,9317.0, 15481, 41.07
NEWGEN, EQ, 23-Jul-2025,912.7,916.6,917.1,868.8,884.9,883.2,886.45,1278824.0,11336.13,69585.0, 712940, 55.75
NEXT30ADD, EQ, 23-Jul-2025,38.65,38.55,38.86,38.55,38.86,38.85,38.77,129414.0,50.17,41.0, 129110, 99.77
NEXT50, EQ, 23-Jul-2025,696.94,697.17,699.13,694.3,697.15,697.21,696.42,7813.0,54.41,287.0, 4539, 58.10
NEXT50IETF, EQ, 23-Jul-2025,71.44,73.58,73.58,71.0,71.58,71.5,71.32,307360.0,219.2,3677.0, 212985, 69.29
NEXTMEDIA, EQ, 23-Jul-2025,6.52,6.48,6.53,6.32,6.53,6.48,6.4,8200.0,0.53,62.0, 6798, 82.90
NFL, EQ, 23-Jul-2025,97.95,98.32,98.49,97.11,97.75,97.69,97.68,798167.0,779.64,7273.0, 247109, 30.96
NGIL, EQ, 23-Jul-2025,29.48,29.94,29.94,29.25,29.78,29.71,29.67,4183.0,1.24,191.0, 705, 16.85
NGLFINE, EQ, 23-Jul-2025,1276.5,1252.0,1296.9,1252.0,1280.0,1273.5,1278.69,1103.0,14.1,263.0, 675, 61.20
NH, EQ, 23-Jul-2025,1985.5,1995.2,2005.0,1983.9,1990.9,1993.9,1992.72,223181.0,4447.38,21956.0, 94376, 42.29
NHPC, EQ, 23-Jul-2025,86.33,86.69,87.34,86.15,86.4,86.48,86.51,7999472.0,6920.42,41309.0, 5128846, 64.11
NIACL, EQ, 23-Jul-2025,184.23,183.77,186.0,183.6,184.89,185.3,184.7,171664.0,317.06,3314.0, 79518, 46.32
NIBE, EQ, 23-Jul-2025,1633.0,1642.9,1650.0,1611.0,1649.0,1643.3,1629.72,22693.0,369.83,2092.0, 12779, 56.31
NIF100BEES, EQ, 23-Jul-2025,271.42,271.58,272.98,270.55,272.98,272.02,271.63,29683.0,80.63,528.0, 17122, 57.68
NIF100IETF, EQ, 23-Jul-2025,28.55,28.53,28.64,28.49,28.64,28.61,28.56,81143.0,23.17,944.0, 65898, 81.21
NIF10GETF, EQ, 23-Jul-2025,26.13,26.11,26.11,26.03,26.11,26.04,26.05,2688.0,0.7,17.0, 2031, 75.56
NIF5GETF, EQ, 23-Jul-2025,63.12,63.14,63.14,62.81,63.12,63.12,62.83,812.0,0.51,5.0, 811, 99.88
NIFITETF, EQ, 23-Jul-2025,380.19,380.43,382.25,379.0,379.0,380.65,380.6,1189.0,4.53,73.0, 1056, 88.81
NIFMID150, EQ, 23-Jul-2025,220.48,220.02,220.47,219.65,220.45,220.32,220.28,773.0,1.7,38.0, 658, 85.12
NIFTY1, EQ, 23-Jul-2025,274.26,274.26,276.49,274.26,275.61,276.1,275.72,30501.0,84.1,861.0, 24142, 79.15
NIFTY100EW, EQ, 23-Jul-2025,33.0,32.01,33.7,32.01,33.04,32.99,32.69,4408.0,1.44,81.0, 3115, 70.67
NIFTY50ADD, EQ, 23-Jul-2025,260.73,261.96,263.09,260.9,261.98,262.67,261.68,36536.0,95.61,299.0, 23160, 63.39
NIFTYBEES, EQ, 23-Jul-2025,282.07,283.69,283.7,281.3,283.5,283.53,283.14,3432968.0,9720.22,27801.0, 2705091, 78.80
NIFTYBETF, EQ, 23-Jul-2025,255.25,256.52,257.0,255.01,256.97,256.98,255.98,1028.0,2.63,71.0, 802, 78.02
NIFTYETF, EQ, 23-Jul-2025,269.48,270.15,271.04,269.48,270.63,270.82,270.53,339003.0,917.09,1616.0, 284082, 83.80
NIFTYIETF, EQ, 23-Jul-2025,280.64,281.98,282.45,280.64,282.16,282.08,281.66,108728.0,306.25,5584.0, 63684, 58.57
